Index,Id,Status,Sex,Age,Deme,fgene0,fgene1,fgene2,mgene0,mgene1,mgene2,phen0,phen1,phen2
225,3474,1,1,2,0,-0.121037,-0.0340899,0.030388,-0.022657,-0.258217,-0.141123,10,0.5,0.221493
226,3476,1,0,2,0,-0.0849979,-0.0226097,0.0628915,0.0238125,0.0546663,-0.0931748,10,0.5,0.319241
227,3480,1,1,2,0,-0.140292,-0.0475079,-0.129777,0.0701613,-0.0610469,0.177815,10,0.5,0.414401
228,3486,1,0,2,0,-0.0529153,-0.0815379,-0.0400209,0.0352726,-0.0226097,0.0941633,10,0.5,0.421818
229,3488,1,1,2,0,-0.022657,-0.0340899,-0.0424282,0.116464,0.0424388,-0.0215852,10,0.5,0.278259
230,3491,1,1,2,0,-0.140292,0.200106,-0.0523462,0.0280758,0.0487256,-0.034441,10,0.5,0.250589
231,3492,1,0,2,0,-0.0849979,-0.00585709,0.160775,0.185671,0.222485,-0.199015,10,0.5,0.309574
232,3497,1,0,2,0,0.0397055,-0.0634339,-0.0215852,-0.0708674,0.0738515,0.171727,10,0.5,0.538458
233,3499,1,1,2,0,0.131288,-0.172633,0.0835065,0.18978,-0.0634339,-0.00955751,10,0.5,0.445883
234,3504,1,0,2,0,-0.0309985,-0.127416,-0.198843,-0.140292,0.00115449,0.0105063,10,0.5,0.127206
235,3505,1,0,2,0,0.0397055,0.0738515,-0.061082,-0.0507314,-0.0298185,0.0213059,10,0.5,0.307707
236,3511,1,0,2,0,-0.121037,0.0735077,-0.00955751,0.0238125,-0.0610469,-0.211662,10,0.5,0.0872536
237,3512,1,1,2,0,-0.0188363,0.0381239,-0.211662,0.0398369,-0.0136938,-0.00699485,10,0.5,0.0903672
238,3514,1,1,2,0,0.00672262,0.200106,-0.198843,-0.0849979,-0.0986366,0.0628915,10,0.5,0.190854
239,3515,1,0,2,0,-0.264539,0.0252698,-0.0538557,0.161501,-0.0391732,0.0807381,10,0.5,0.388697
240,3517,1,1,2,0,0.136108,-0.0138001,-0.00699485,-0.000311832,-0.0470417,0.00460105,10,0.5,0.353127
241,3523,1,1,2,0,-0.0597838,0.0180794,0.0105063,0.0754317,-0.059808,-0.00792649,10,0.5,0.35917
242,3525,1,1,2,0,0.0442896,0.169365,-0.198843,-0.0597838,0.0180794,0.0247203,10,0.5,0.144476
243,3527,1,0,2,0,-0.0679983,-0.0625026,-0.141123,0.0816999,0.00935752,0.171727,10,0.5,0.39322
244,3530,1,1,2,0,0.0722867,0.0370861,0.122126,0.0918836,0.00935752,0.00460105,10,0.5,0.510009
245,3534,1,1,2,0,-0.0597838,-0.127416,-0.17565,-0.140292,0.192828,-0.0523462,10,0.5,0.0790197
246,3535,1,0,2,0,0.0979729,-0.0956569,-0.0931748,-0.0350953,0.0919992,0.0143608,10,0.5,0.260276
247,3539,1,0,2,0,0.0914493,-0.127416,0.117364,0.0914493,-0.0470417,-0.0424282,10,0.5,0.447082
248,3551,1,1,2,0,-0.0992825,0.0546663,-0.0931748,-0.121037,0.0872899,0.0540249,10,0.5,0.308468
249,3552,1,1,2,0,-0.0118814,0.0289936,-0.194866,0.185671,-0.0634339,-0.00955751,10,0.5,0.10766
250,3556,1,1,2,0,-0.0679983,0.140383,-0.030454,0.0816999,-0.258217,-0.141123,10,0.5,0.14757
251,3561,1,1,2,0,0.0847362,0.0531953,-0.0940392,-0.140292,0.0546663,-0.00792649,10,0.5,0.232147
252,3562,1,1,2,0,-0.264539,-0.0829439,0.160775,-0.173099,-0.0634343,0.122126,10,0.5,0.69976
253,3564,1,1,2,0,0.0311575,-0.00872093,-0.034441,0.116464,0.0703892,0.0976818,10,0.5,0.432873
254,3565,1,0,2,0,0.0397055,-0.0340899,0.171727,-0.022657,0.0872899,-0.114609,10,0.5,0.425434
255,3571,1,0,2,0,-0.121037,0.0919992,0.171453,-0.0849979,0.00935752,0.0628915,10,0.5,0.640763
256,3589,1,1,2,0,-0.140292,-0.0610469,0.0217566,-0.0527701,-0.0986366,0.0217566,10,0.5,0.408904
257,3590,1,1,2,0,-0.0867219,-0.103562,-0.114609,0.00672262,0.00935752,0.0105063,10,0.5,0.229551
258,3596,1,0,2,0,0.0366108,0.134875,0.0807381,-0.0849979,-0.0102681,0.0525144,10,0.5,0.517937
259,3600,1,0,2,0,-0.19167,-0.0625026,-0.030454,0.0718214,-0.0391732,-0.167751,10,0.5,0.115216
260,3613,1,0,2,0,0.0269239,0.00529071,0.0181428,0.0754317,-0.0715264,0.0217566,10,0.5,0.404513
261,3614,1,0,2,0,-0.121037,0.0424388,-0.198843,-0.126853,-0.0340899,0.105968,10,0.5,0.243192
262,3615,1,1,2,0,-0.0597838,0.200106,0.0105063,0.0238125,0.0352776,0.124066,10,0.5,0.519541
263,3616,1,1,2,0,-0.13827,0.0568084,0.0140882,0.0238125,-0.0705341,0.0181428,10,0.5,0.395196
264,3618,1,1,2,0,-0.0309985,-0.0815379,-0.0538557,0.0979729,0.00529071,0.0619392,10,0.5,0.365857
265,3621,1,0,2,0,-0.0679983,0.140383,-0.030454,0.0693332,0.134875,0.0359381,10,0.5,0.362698
266,3622,1,0,2,0,-0.0679983,-0.0625026,0.204806,-0.0304611,0.0352776,0.0794922,10,0.5,0.701457
267,3623,1,1,2,0,-0.022657,-0.0298185,-0.0931748,0.0238125,-0.029499,0.0181428,10,0.5,0.264871
268,3624,1,0,2,0,-0.000311832,-0.0470417,-0.0424282,0.0280758,-0.0298185,0.0540249,10,0.5,0.370125
269,3626,1,1,2,0,-0.121037,0.0738515,-0.198843,0.0280758,0.0487256,0.0105063,10,0.5,0.127206
270,3628,1,0,2,0,0.0238125,-0.0621384,0.0976818,0.0754317,-0.0453,0.0217566,10,0.5,0.501153
271,3630,1,0,2,0,0.0352726,-0.00872093,0.0105063,-0.0849979,-0.055841,0.0941633,10,0.5,0.483209
272,3636,1,0,2,0,0.0366108,0.134875,-0.00196361,0.0979729,0.0919992,-0.199015,10,0.5,0.111847
273,3637,1,0,2,0,-0.19167,-0.0625026,0.0643646,0.0701613,0.134875,0.0181428,10,0.5,0.456282
274,3641,1,1,2,0,-0.0494704,0.0352776,-0.071654,0.0816999,-0.0281425,-0.073531,10,0.5,0.179635
275,4135,1,0,1,0,0.0397055,-0.0634339,0.171727,0.0754317,-0.059808,-0.00792649,10,0.5,0.526939
276,4139,1,0,1,0,-0.126853,0.0568084,0.0105063,0.0693332,-0.033265,0.105968,10,0.5,0.463048
277,4140,1,1,1,0,0.0560289,0.0771156,-0.0787145,0.0776909,-0.029499,-0.141672,10,0.5,0.00828644
278,4144,1,1,1,0,0.0346932,-0.12078,0.192671,-0.000311832,-0.0957347,0.177815,10,0.5,0.805964
279,4146,1,1,1,0,0.161501,-0.0391732,-0.0538557,-0.173099,-0.0634343,0.122126,10,0.5,0.397973
280,4148,1,0,1,0,0.0993753,-0.055841,0.0686572,-0.181677,-0.0715264,-0.00699485,10,0.5,0.389052
281,4149,1,0,1,0,-0.0849979,0.134875,0.0628915,0.0397055,-0.0705341,-0.061082,10,0.5,0.308251
282,4151,1,1,1,0,-0.0867219,0.0252698,-0.00417058,-0.173099,-0.0829439,0.122126,10,0.5,0.465048
283,4152,1,1,1,0,-0.19167,0.140383,0.204806,-0.0507314,-0.033265,-0.0174531,10,0.5,0.558734
284,4153,1,1,1,0,0.185671,0.222485,-0.199015,0.0693332,-0.029499,0.0686572,10,0.5,0.129826
285,4156,1,0,1,0,-0.0992825,0.0546663,0.0873613,0.0453465,-0.103491,0.179763,10,0.5,0.666426
286,4157,1,0,1,0,0.0442896,0.134875,-0.00196361,0.18978,0.0790801,0.204806,10,0.5,0.579645
287,4160,1,0,1,0,0.0238125,-0.0610469,-0.211662,-0.0507314,0.0370861,-0.00561113,10,0.5,0.0124893
288,4162,1,1,1,0,-0.121037,-0.0985847,-0.198843,-0.000311832,-0.0391732,0.0976818,10,0.5,0.16924
289,4164,1,1,1,0,0.00365706,-0.0102681,0.127114,-0.000311832,-0.0470417,0.00460105,10,0.5,0.483624
290,4165,1,1,1,0,0.0352726,-0.055841,-0.034441,-0.0188363,0.0735077,-0.00955751,10,0.5,0.24641
291,4167,1,1,1,0,-0.0304611,0.0352776,0.0794922,-0.181677,0.0877409,-0.129777,10,0.5,0.237923
292,4170,1,0,1,0,-0.0269403,0.00115449,-0.17565,0.185671,-0.196379,-0.269139,10,0.5,-0.294657
293,4171,1,1,1,0,0.0693332,0.0381239,-0.00196361,0.0053598,0.0352776,0.0976818,10,0.5,0.435028
294,4172,1,0,1,0,-0.0867219,-0.0625026,-0.141123,-0.0679983,0.140383,0.179763,10,0.5,0.357973
295,4173,1,1,1,0,-0.0188363,-0.0475079,-0.00699485,-0.173099,-0.0634343,-0.17565,10,0.5,0.0592374
296,4174,1,0,1,0,-0.0309985,-0.0957347,0.0807381,-0.0506013,-0.0527861,-0.17565,10,0.5,0.177677
297,4176,1,1,1,0,-0.022657,-0.258217,-0.141672,0.0754317,0.0919992,-0.199015,10,0.5,-0.154119
298,4177,1,1,1,0,0.0352726,-0.00872093,0.124066,0.0847362,-0.0891997,0.177815,10,0.5,0.713347
299,4178,1,0,1,0,-0.0269403,-9.8521e-05,-0.0215852,-0.19167,0.0381239,-0.0717985,10,0.5,0.17974
300,4179,1,0,1,0,0.0366108,0.0919992,-0.00196361,-0.121037,-0.0985847,-0.0174531,10,0.5,0.279595
301,4181,1,0,1,0,0.0574139,0.0735077,-0.0538557,-0.103138,-0.0986366,0.140366,10,0.5,0.422597
302,4190,1,0,1,0,0.0574139,0.00935752,0.171727,-0.100691,0.0531953,-0.0940392,10,0.5,0.410687
303,4191,1,0,1,0,0.0979729,-0.135296,0.177815,0.18978,-0.172633,-0.00955751,10,0.5,0.532955
304,4192,1,1,1,0,0.0979729,0.134875,-0.00196361,-0.022657,-0.0634343,-0.129777,10,0.5,0.127958
305,4194,1,0,1,0,0.0993753,-0.033265,0.0359381,-0.0507314,0.0735077,0.0119665,10,0.5,0.370479
306,4196,1,1,1,0,0.0398369,-0.0298185,-0.114609,0.18978,0.0487256,0.204806,10,0.5,0.427574
307,4197,1,1,1,0,0.0816999,0.0289936,-0.0424282,0.0398369,0.0252698,0.127114,10,0.5,0.420134
308,4198,1,1,1,0,0.0419184,-0.0527861,-0.141123,-0.264539,0.0289936,-0.141123,10,0.5,-0.075223
309,4200,1,0,1,0,-0.121037,-0.0956569,0.0409958,-0.151191,0.134875,0.127114,10,0.5,0.532757
310,4203,1,0,1,0,-0.0304611,0.0735077,0.0619392,-0.022657,-0.00872093,-0.141672,10,0.5,0.198169
311,4205,1,1,1,0,-0.0507314,-0.0610469,0.124066,-0.19167,0.140383,-0.061082,10,0.5,0.390837
312,4208,1,0,1,0,0.0053598,-0.0239877,0.0525144,-0.0507314,0.141173,-0.00561113,10,0.5,0.369127
313,4209,1,1,1,0,0.0419184,-0.0527861,-0.141123,-0.0350953,-0.00585709,-0.198843,10,0.5,-0.153146
314,4210,1,0,1,0,0.0398369,0.00935752,0.171727,-0.0597838,0.134875,0.030388,10,0.5,0.578664
315,4211,1,1,1,0,-0.140085,-0.0621384,0.179763,-0.000311832,0.140383,0.0525144,10,0.5,0.619383
316,4212,1,0,1,0,-0.0507314,-0.0610469,0.0213059,-0.0309985,-0.0298185,-0.269139,10,0.5,-0.0287665
317,4215,1,0,1,0,0.0397055,0.0424388,0.14728,0.0398369,-0.059808,-0.019566,10,0.5,0.478221
318,4218,1,1,1,0,0.0914493,-0.0340899,-0.0787145,-0.0269403,0.207166,0.0686572,10,0.5,0.292231
319,4222,1,0,1,0,-0.0107399,0.0180794,-0.12518,-0.0309985,0.00529071,-0.0538557,10,0.5,0.0641096
320,4223,1,1,1,0,-0.121037,0.200106,0.0105063,-0.0597838,0.134875,0.030388,10,0.5,0.361015
321,4224,1,0,1,0,-0.140085,-0.12078,0.179763,-0.140292,-0.0634343,-0.0523462,10,0.5,0.477821
322,4228,1,1,1,0,-0.174552,-0.0475079,-0.129777,-0.0992825,0.0546663,-0.0931748,10,0.5,0.00482306
323,4232,1,0,1,0,0.0693332,0.134875,0.0359381,-0.0597838,0.0352776,0.124066,10,0.5,0.521814
324,4236,1,1,1,0,0.161501,-0.0957347,-0.199015,-0.0527701,-0.0986366,0.0217566,10,0.5,0.0665097
325,4239,1,1,1,0,-0.000311832,0.222485,0.160775,0.0820233,0.0531953,0.0247203,10,0.5,0.556226
326,4240,1,1,1,0,-0.0107399,0.141173,-0.12518,-0.126853,-0.00872093,0.0794922,10,0.5,0.244129
327,4241,1,1,1,0,0.0398369,0.0252698,0.171727,-0.0107399,-0.0634343,0.0941633,10,0.5,0.66476
328,4243,1,0,1,0,-0.264539,-0.0829439,0.160775,0.0718214,-0.0470417,0.0525144,10,0.5,0.593748
329,4245,1,0,1,0,0.131288,0.0349155,0.0105063,-0.0527701,0.0735077,0.0540249,10,0.5,0.392925
330,4247,1,0,1,0,-0.0597838,-0.0610469,0.171727,0.0442896,-0.10373,-0.0931748,10,0.5,0.411854
331,4248,1,1,1,0,0.0701613,0.134875,-0.00561113,0.00672262,0.0735077,0.0213059,10,0.5,0.326996
332,4251,1,0,1,0,-0.0811159,0.0370861,-0.0940392,-0.13827,-0.0475079,-0.00561113,10,0.5,0.17128
333,4254,1,0,1,0,0.161501,0.0252698,0.0807381,0.0238125,0.0703892,0.0686572,10,0.5,0.507492
334,4255,1,1,1,0,0.0918836,-0.0527861,-0.0400209,-0.140292,-0.0986366,0.0217566,10,0.5,0.281151
335,4256,1,1,1,0,0.116464,-0.0621384,-0.0538557,-0.0309985,0.207166,-0.0424282,10,0.5,0.175825
336,4259,1,0,1,0,0.0574139,0.122197,0.0105063,0.0693332,-0.033265,-0.167751,10,0.5,0.0935272
337,4261,1,1,1,0,-0.126853,-0.0340899,0.171727,0.0325571,0.0370861,-0.061082,10,0.5,0.455179
338,4262,1,1,1,0,-0.0757814,-0.0527861,-0.211662,-0.264539,0.0252698,0.0873613,10,0.5,0.138002
339,4263,1,1,1,0,-0.229807,0.00529071,0.0181428,0.0397055,-0.0705341,0.204806,10,0.5,0.606788
340,4265,1,0,1,0,0.0847362,-0.12078,0.177815,-0.049584,-0.0236419,0.0181428,10,0.5,0.570351
341,4266,1,1,1,0,0.18978,-0.0625026,0.0119665,0.185671,-0.0610469,-0.00561113,10,0.5,0.314388
342,4267,1,0,1,0,-0.0494704,-0.172633,0.00460105,0.0346932,-0.12078,-0.00417058,10,0.5,0.306389
343,4268,1,0,1,0,-0.121037,-0.0625026,-0.0424282,0.000155982,-0.0340899,0.171727,10,0.5,0.480362
344,4270,1,0,1,0,0.0269239,-0.0470417,0.0181428,0.0701613,0.134875,0.030388,10,0.5,0.371325
345,4273,1,0,1,0,-0.0506013,-0.0634343,-0.0626328,-0.0811159,-0.172633,-0.0564613,10,0.5,0.145031
346,4274,1,1,1,0,-0.0992825,0.0546663,0.0873613,-0.229807,-0.0705341,0.0105063,10,0.5,0.437929
347,4277,1,0,1,0,0.0820233,0.200106,0.0540249,0.0979729,-0.0470417,0.0247203,10,0.5,0.412114
348,4278,1,1,1,0,0.0708506,-0.0527861,-0.00699485,-0.0107399,-0.0236419,0.0807381,10,0.5,0.405361
349,4279,1,1,1,0,-0.0679983,-0.0625026,-0.030454,-0.126853,-0.0236419,-0.114609,10,0.5,0.109973
350,4283,1,1,1,0,-0.0849979,0.200106,0.0525144,0.0754317,-0.059808,-0.00792649,10,0.5,0.366002
351,4285,1,0,1,0,-0.0188363,0.0482511,0.122192,-0.022657,-0.172633,-0.17565,10,0.5,0.23364
352,4288,1,1,1,0,0.0574139,0.00935752,-0.185606,-0.08627,-0.258217,-0.0739538,10,0.5,-0.0445981
353,4289,1,1,1,0,-0.0309985,0.00115449,-0.198843,0.0325571,-0.00872093,-0.00561113,10,0.5,0.0297946
354,4290,1,1,1,0,0.0352726,-0.055841,0.240331,0.18978,-0.0985847,0.204806,10,0.5,0.906742
355,4291,1,1,1,0,0.0693332,-0.0194284,0.0873613,-0.0597838,0.0872899,-0.0931748,10,0.5,0.29796
356,4292,1,0,1,0,0.0914493,-0.127416,-0.0424282,0.0701613,0.134875,-0.185606,10,0.5,-0.00203848
357,4293,1,1,1,0,0.0238125,-0.0621384,-0.061082,0.0453465,0.0872899,-0.00792649,10,0.5,0.212647
358,4295,1,1,1,0,0.0280758,-0.0298185,0.0540249,0.0918836,-0.100788,0.0686572,10,0.5,0.471429
359,4297,1,1,1,0,0.0397055,0.00935752,0.0140882,-0.0849979,0.0872899,0.0540249,10,0.5,0.397761
360,4299,1,1,1,0,-0.0597838,-0.0634339,0.171727,0.18978,-0.0985847,-0.203168,10,0.5,0.263363
361,4301,1,1,1,0,0.0914493,-0.0470417,0.117364,0.0776909,0.0771156,0.0549423,10,0.5,0.538421
362,4304,1,0,1,0,-0.0269403,-0.046093,-0.0215852,0.0754317,0.222485,-0.199015,10,0.5,0.00799839
363,4306,1,0,1,0,0.0398369,-0.0298185,-0.00699485,0.0816999,-0.0956569,0.0040247,10,0.5,0.301798
364,4307,1,1,1,0,-0.140292,-0.055841,0.0540249,0.0352726,-0.0298185,0.0409958,10,0.5,0.434086
365,4308,1,0,1,0,-0.0309985,0.169365,0.171453,-0.103138,-0.127416,-0.194866,10,0.5,0.2742
366,4311,1,0,1,0,0.0053598,-0.0239877,0.124066,0.0996125,0.0568084,-0.185606,10,0.5,0.222729
367,4314,1,0,1,0,0.0397055,0.192828,-0.0523462,-0.132379,-0.046093,-0.012028,10,0.5,0.218903
368,4315,1,1,1,0,0.131288,0.0370861,0.177815,-0.0494704,0.0349155,0.0213059,10,0.5,0.574621
369,4317,1,0,1,0,0.0574139,-0.172633,-0.17565,-0.0118814,0.0289936,-0.194866,10,0.5,-0.194389
370,4318,1,1,1,0,-0.022657,-0.0340899,0.179763,-0.174552,0.0919992,0.171453,10,0.5,0.779949
371,4319,1,0,1,0,-0.174552,0.0546663,0.192671,0.0563905,0.00935752,0.171727,10,0.5,0.797746
372,4320,1,1,1,0,-0.0136112,0.0754563,-0.034441,0.0238125,-0.0985847,0.0686572,10,0.5,0.352
373,4325,1,1,1,0,-0.126853,0.134875,0.105968,-0.0494704,-0.0281425,-0.073531,10,0.5,0.349598
374,4326,1,1,1,0,-0.140085,-0.0634343,0.0181194,-0.121037,-0.258217,-0.00955751,10,0.5,0.317367
375,4330,1,0,1,0,-0.264539,0.0252698,-0.0538557,-0.0992825,0.00258445,0.204806,10,0.5,0.50959
376,4332,1,0,1,0,-0.000311832,0.207166,0.0628915,-0.0811159,-0.127416,-0.17565,10,0.5,0.153584
377,4333,1,1,1,0,-0.19167,0.0424388,0.179763,-0.0904504,0.0531953,0.0247203,10,0.5,0.581861
378,4334,1,0,1,0,-0.022657,-0.172633,-0.129777,-0.0597838,-0.172633,0.140366,10,0.5,0.320103
379,4335,1,1,1,0,0.0352726,-0.055841,0.0105063,-0.126853,-0.0625026,0.0359381,10,0.5,0.368508
380,4337,1,1,1,0,0.0397055,0.0738515,-0.061082,-0.140292,-0.0634343,0.0105063,10,0.5,0.237531
381,4338,1,1,1,0,0.0820233,-0.055841,0.0540249,-0.13827,0.134875,0.177815,10,0.5,0.618792
382,4339,1,1,1,0,0.0352726,-0.00872093,-0.203168,-0.151191,0.134875,-0.00196361,10,0.5,0.0288799
383,4340,1,0,1,0,-0.000311832,-0.0470417,-0.0717985,-0.0309985,0.0771156,-0.034441,10,0.5,0.162385
384,4341,1,1,1,0,-0.0506013,-0.0610469,-0.0626328,-0.140085,0.0754563,-0.198843,10,0.5,-0.0471847
385,4343,1,1,1,0,0.185671,-0.0705341,-0.199015,0.0996125,-0.0625026,-0.141123,10,0.5,-0.153377
386,4344,1,0,1,0,0.0718214,0.0370861,0.122192,0.0979729,-0.157627,0.0247203,10,0.5,0.50414
387,4345,1,1,1,0,0.00672262,-0.0475079,0.105968,-0.132379,-0.0462286,0.0976818,10,0.5,0.580735
388,4347,1,0,1,0,0.0419184,-0.0527861,-0.141123,0.0442896,0.0738515,-0.0523462,10,0.5,0.0446251
389,4349,1,0,1,0,0.116464,0.0771156,0.0213059,0.0935869,-0.029499,0.0143608,10,0.5,0.353958
390,4352,1,0,1,0,0.136108,-0.0956569,0.0359381,-0.0849979,-0.055841,0.0941633,10,0.5,0.481445
391,4355,1,1,1,0,-0.0507314,-0.0610469,0.0213059,0.0453465,-0.0475079,-0.00699485,10,0.5,0.325128
392,4356,1,1,1,0,0.0918836,0.00935752,0.0643646,-0.0507314,0.134875,-0.269139,10,0.5,0.0293629
393,4357,1,1,1,0,-0.121037,0.0252698,0.0794922,-0.022657,0.00115449,0.030388,10,0.5,0.454146
394,4359,1,1,1,0,0.0419184,-0.10373,0.179763,0.0666119,-0.0298185,-0.00196361,10,0.5,0.545837
395,4362,1,1,1,0,0.116464,-0.0621384,-0.0538557,-0.140292,0.200106,0.105968,10,0.5,0.376159
396,4364,1,1,1,0,0.0993753,-0.0281425,0.0105063,-0.13827,-0.103491,0.177815,10,0.5,0.560042
397,4366,1,0,1,0,-0.0992825,-0.0634343,0.0181194,0.0935869,0.0872899,-0.141672,10,0.5,0.139012
398,4368,1,1,1,0,-0.140292,0.00115449,0.0105063,0.0397055,-0.10373,0.204806,10,0.5,0.596479
399,4369,1,0,1,0,0.116464,-0.029499,-0.141123,-0.000311832,0.0771156,-0.141672,10,0.5,-0.0759645
400,4370,1,0,1,0,-0.0992825,-0.0634343,-0.034441,0.0776909,-0.0956569,0.124066,10,0.5,0.426802
401,4373,1,0,1,0,-0.0811159,-0.127416,-0.17565,-0.0241653,-0.172633,-0.0564613,10,0.5,-0.00754227
402,4375,1,1,1,0,0.0419184,-0.0625026,-0.0424282,0.0453465,-0.029499,0.0976818,10,0.5,0.3804
403,4378,1,0,1,0,0.0979729,0.0919992,0.0143608,0.00672262,0.0531953,-0.0940392,10,0.5,0.198242
404,4382,1,0,1,0,0.00672262,-0.0621384,0.177815,0.0979729,-0.055841,-0.167751,10,0.5,0.319394
405,4384,1,1,1,0,-0.132379,-0.0281425,0.160775,0.0280758,0.0738515,-0.198843,10,0.5,0.254416
406,4385,1,1,1,0,-0.0309985,-0.0634343,0.0549423,-0.140292,-0.0705341,0.105968,10,0.5,0.523037
407,4389,1,0,1,0,0.0693332,-0.0985847,0.0619392,-0.08627,-0.0298185,0.0409958,10,0.5,0.44477
408,4391,1,0,1,0,-0.11086,-0.0829439,0.160775,-0.126853,-0.00872093,0.117364,10,0.5,0.681295
409,4393,1,0,1,0,0.0366108,0.207166,0.171453,-0.0350953,-0.0610469,0.0143608,10,0.5,0.556656
410,4394,1,0,1,0,0.0701613,-0.258217,0.192671,0.185671,0.192828,0.0462718,10,0.5,0.628381
411,4395,1,0,1,0,-0.0507314,0.00529071,0.0105063,0.0238125,-0.0705341,-0.061082,10,0.5,0.237531
412,4401,1,1,1,0,-0.000311832,-0.258217,0.0540249,-0.0241653,-0.172633,-0.012028,10,0.5,0.362504
413,4402,1,1,1,0,0.0979729,-0.0298185,0.0686572,0.0979729,-0.0470417,0.0247203,10,0.5,0.431868
414,4403,1,1,1,0,0.0311575,0.0180794,-0.019566,-0.126853,-0.0102681,0.0525144,10,0.5,0.350288
415,4406,1,0,1,0,-0.0269403,0.0352776,-0.0215852,0.0722867,-0.029499,-0.0940392,10,0.5,0.149715
416,4407,1,1,1,0,0.0346932,-0.12078,0.192671,0.0398369,-0.0298185,0.16514,10,0.5,0.788854
417,4410,1,1,1,0,-0.0118814,0.0919992,0.0105063,0.0238125,-0.0610469,0.0976818,10,0.5,0.451862
418,4412,1,0,1,0,0.136108,-0.033265,0.0359381,-0.121037,0.134875,0.171727,10,0.5,0.586156
419,4413,1,0,1,0,-0.181677,-0.0102681,0.14728,0.0979729,-0.12078,0.0976818,10,0.5,0.636506
420,4414,1,1,1,0,0.0574139,0.122197,-0.0717985,0.116464,0.0352776,0.179763,10,0.5,0.45156
421,4415,1,1,1,0,0.0918836,-0.172633,0.00460105,-0.0494704,0.00115449,0.0105063,10,0.5,0.326203
422,4417,1,0,1,0,0.0238125,-0.0621384,-0.00196361,0.0979729,-0.172633,-0.00792649,10,0.5,0.292456
423,4418,1,1,1,0,0.0708506,-0.055841,-0.0787145,0.0280758,0.0487256,-0.141123,10,0.5,0.00902791
424,4420,1,0,1,0,0.0563905,0.00935752,0.171727,0.0776909,-0.088774,0.0525144,10,0.5,0.608534
425,4421,1,0,1,0,0.0935869,0.0877409,0.105968,0.0366108,0.0352776,0.179763,10,0.5,0.691545
426,4422,1,1,1,0,-0.022657,0.169365,0.171727,-0.181677,-0.172633,0.140366,10,0.5,0.727134
427,4423,1,1,1,0,0.0397055,0.00935752,-0.141123,0.0419184,-0.046093,-0.141123,10,0.5,-0.075223
428,4424,1,0,1,0,-0.0679983,0.140383,0.0359381,-0.0811159,-0.0298185,0.0213059,10,0.5,0.383087
429,4425,1,0,1,0,-0.0867219,-0.0891997,-0.141123,0.0398369,-0.0298185,-0.00699485,10,0.5,0.105849
430,4426,1,1,1,0,-0.181677,-0.0340899,0.171727,-0.0309985,0.0735077,-0.071654,10,0.5,0.440907
431,4431,1,0,1,0,0.0352726,0.0370861,0.140366,0.18978,-0.10373,0.0119665,10,0.5,0.511457
432,4432,1,0,1,0,-0.000311832,0.134875,0.00460105,-0.0494704,-0.12078,-0.00792649,10,0.5,0.301319
433,4433,1,1,1,0,0.0847362,0.0370861,0.177815,-0.229807,-0.0705341,0.16514,10,0.5,0.768798
434,4438,1,1,1,0,-0.0757814,-0.0527861,0.0540249,0.0352726,-0.0298185,0.0409958,10,0.5,0.434086
435,4439,1,0,1,0,-0.0992825,-0.0447786,0.0181194,0.0996125,0.00935752,0.0359381,10,0.5,0.378786
436,4442,1,1,1,0,-0.13827,0.0568084,0.0140882,-0.151191,0.0252698,0.0873613,10,0.5,0.442765
437,4445,1,0,1,0,0.116464,0.0252698,0.0794922,-0.0904504,-0.0621384,-0.0739538,10,0.5,0.313285
438,4449,1,0,1,0,0.0269239,-0.088774,0.0619392,-0.103138,-0.0891997,0.127114,10,0.5,0.56103
439,4451,1,0,1,0,0.185671,-0.0815379,-0.269139,0.0918836,0.00935752,0.00460105,10,0.5,-0.0513179
440,4456,1,1,1,0,-0.0507314,-0.0610469,-0.199015,-0.0350953,-0.0815379,-0.0424282,10,0.5,-0.0201397
441,4458,1,0,1,0,0.0352726,-0.0470417,-0.019566,0.0053598,0.0352776,0.0976818,10,0.5,0.411264
442,4460,1,1,1,0,-0.0527701,-0.0298185,0.0540249,-0.0597838,0.140383,-0.061082,10,0.5,0.296281
443,4463,1,1,1,0,-0.0269403,-0.046093,-0.0215852,-0.08627,-0.0957347,0.171727,10,0.5,0.5085
444,4468,1,0,1,0,-0.121037,-0.103562,-0.141123,0.0280758,-0.00225835,-0.00955751,10,0.5,0.10239
445,4469,1,1,1,0,0.0776909,0.00529071,-0.0717985,0.0701613,-0.0470417,-0.0424282,10,0.5,0.151602
446,4470,1,1,1,0,-0.0269403,-0.046093,-0.0787145,-0.100691,-0.0891997,-0.0940392,10,0.5,0.0725905
447,4471,1,0,1,0,0.0701613,-0.0815379,0.00460105,0.000155982,-0.033265,-0.198843,10,0.5,0.0435811
448,4473,1,1,1,0,-0.0118814,-0.0314561,-0.185606,0.00672262,-0.0986366,-0.198843,10,0.5,-0.213199
449,4475,1,0,1,0,-0.0708674,0.0738515,0.171727,-0.0269403,-0.029499,0.0686572,10,0.5,0.630327
450,4476,1,0,1,0,0.0701613,0.134875,-0.00561113,-0.0507314,0.0703892,-0.00699485,10,0.5,0.28879
451,4477,1,0,1,0,0.0993753,0.200106,-0.0931748,0.00672262,-0.033265,0.0105063,10,0.5,0.194206
